cve_id,asset,cvss_score,epss_score,in_kev,risk_description
CVE-2025-64661,Windows 10 Pro,7.8,0.00032,False,CVE CVE-2025-64661 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-67853,Moodle,7.5,0.00032,False,CVE CVE-2025-67853 affects Moodle. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-0905,Google Chrome,9.8,0.00032,False,CVE CVE-2026-0905 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21231,Windows Server 2022,7.8,0.00032,False,CVE CVE-2026-21231 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21231,Windows 10 Pro,7.8,0.00032,False,CVE CVE-2026-21231 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21234,Windows Server 2022,7.0,0.00032,False,CVE CVE-2026-21234 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21234,Windows 10 Pro,7.0,0.00032,False,CVE CVE-2026-21234 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21237,Windows Server 2022,7.0,0.00032,False,CVE CVE-2026-21237 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21237,Windows 10 Pro,7.0,0.00032,False,CVE CVE-2026-21237 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-24290,Windows Server 2022,7.8,0.00032,False,CVE CVE-2026-24290 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-24290,Windows 10 Pro,7.8,0.00032,False,CVE CVE-2026-24290 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-25176,Windows Server 2022,7.8,0.00032,False,CVE CVE-2026-25176 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-25176,Windows 10 Pro,7.8,0.00032,False,CVE CVE-2026-25176 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26128,Windows Server 2022,7.8,0.00032,False,CVE CVE-2026-26128 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26128,Windows 10 Pro,7.8,0.00032,False,CVE CVE-2026-26128 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-2650,Google Chrome,8.8,0.00032,False,CVE CVE-2026-2650 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-3930,Google Chrome,5.3,0.00032,False,CVE CVE-2026-3930 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-3932,Google Chrome,7.5,0.00032,False,CVE CVE-2026-3932 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-3934,Google Chrome,6.5,0.00032,False,CVE CVE-2026-3934 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-3939,Google Chrome,5.3,0.00032,False,CVE CVE-2026-3939 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-3940,Google Chrome,5.3,0.00032,False,CVE CVE-2026-3940 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4453,Google Chrome,4.3,0.00032,False,CVE CVE-2026-4453 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4674,Google Chrome,8.8,0.00032,False,CVE CVE-2026-4674 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5864,Google Chrome,4.3,0.00032,False,CVE CVE-2026-5864 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5867,Google Chrome,4.3,0.00032,False,CVE CVE-2026-5867 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5869,Google Chrome,4.3,0.00032,False,CVE CVE-2026-5869 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5892,Google Chrome,6.6,0.00032,False,CVE CVE-2026-5892 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5893,Google Chrome,6.8,0.00032,False,CVE CVE-2026-5893 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5904,Google Chrome,8.8,0.00032,False,CVE CVE-2026-5904 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7952,Google Chrome,4.2,0.00032,False,CVE CVE-2026-7952 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7960,Google Chrome,5.3,0.00032,False,CVE CVE-2026-7960 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7972,Google Chrome,4.3,0.00032,False,CVE CVE-2026-7972 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8528,Google Chrome,4.3,0.00032,False,CVE CVE-2026-8528 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8572,Google Chrome,3.1,0.00032,False,CVE CVE-2026-8572 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-7005,Google Chrome,4.3,0.00031,False,CVE CVE-2024-7005 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-62219,Windows 10 Pro,7.0,0.00031,False,CVE CVE-2025-62219 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-62573,Windows Server 2022,7.0,0.00031,False,CVE CVE-2025-62573 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-62573,Windows 10 Pro,7.0,0.00031,False,CVE CVE-2025-62573 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-64679,Windows Server 2022,7.8,0.00031,False,CVE CVE-2025-64679 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-64679,Windows 10 Pro,7.8,0.00031,False,CVE CVE-2025-64679 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-67855,Moodle,5.4,0.00031,False,CVE CVE-2025-67855 affects Moodle. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-20949,Microsoft 365 Apps for Business,7.8,0.00031,False,CVE CVE-2026-20949 affects Microsoft 365 Apps for Business. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21259,Microsoft 365 Apps for Business,7.8,0.00031,False,CVE CVE-2026-21259 affects Microsoft 365 Apps for Business. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21261,Microsoft 365 Apps for Business,5.5,0.00031,False,CVE CVE-2026-21261 affects Microsoft 365 Apps for Business. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26108,Microsoft 365 Apps for Business,7.8,0.00031,False,CVE CVE-2026-26108 affects Microsoft 365 Apps for Business. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26112,Microsoft 365 Apps for Business,7.8,0.00031,False,CVE CVE-2026-26112 affects Microsoft 365 Apps for Business. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4457,Google Chrome,8.8,0.00031,False,CVE CVE-2026-4457 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4673,Google Chrome,8.8,0.00031,False,CVE CVE-2026-4673 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5277,Google Chrome,7.5,0.00031,False,CVE CVE-2026-5277 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5878,Google Chrome,4.3,0.00031,False,CVE CVE-2026-5878 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5882,Google Chrome,4.3,0.00031,False,CVE CVE-2026-5882 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5906,Google Chrome,4.3,0.00031,False,CVE CVE-2026-5906 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-6311,Google Chrome,8.3,0.00031,False,CVE CVE-2026-6311 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7949,Google Chrome,3.1,0.00031,False,CVE CVE-2026-7949 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7950,Google Chrome,5.4,0.00031,False,CVE CVE-2026-7950 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7999,Google Chrome,4.3,0.00031,False,CVE CVE-2026-7999 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8017,Google Chrome,3.1,0.00031,False,CVE CVE-2026-8017 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-30302,Adobe Acrobat Reader DC,5.5,0.0003,False,CVE CVE-2024-30302 affects Adobe Acrobat Reader DC. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-10201,Google Chrome,8.8,0.0003,False,CVE CVE-2025-10201 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-12440,Google Chrome,5.3,0.0003,False,CVE CVE-2025-12440 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-15468,OpenSSL,5.9,0.0003,False,CVE CVE-2025-15468 affects OpenSSL. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-55248,Windows Server 2022,4.8,0.0003,False,CVE CVE-2025-55248 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-55248,Windows 10 Pro,4.8,0.0003,False,CVE CVE-2025-55248 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21241,Windows Server 2022,7.0,0.0003,False,CVE CVE-2026-21241 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21246,Windows Server 2022,7.8,0.0003,False,CVE CVE-2026-21246 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21246,Windows 10 Pro,7.8,0.0003,False,CVE CVE-2026-21246 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-3925,Google Chrome,4.3,0.0003,False,CVE CVE-2026-3925 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-40398,Windows Server 2022,7.8,0.0003,False,CVE CVE-2026-40398 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-40398,Windows 10 Pro,7.8,0.0003,False,CVE CVE-2026-40398 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4452,Google Chrome,8.8,0.0003,False,CVE CVE-2026-4452 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4461,Google Chrome,8.8,0.0003,False,CVE CVE-2026-4461 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5279,Google Chrome,8.8,0.0003,False,CVE CVE-2026-5279 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5286,Google Chrome,8.8,0.0003,False,CVE CVE-2026-5286 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5287,Google Chrome,8.8,0.0003,False,CVE CVE-2026-5287 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5890,Google Chrome,5.3,0.0003,False,CVE CVE-2026-5890 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-6296,Google Chrome,9.6,0.0003,False,CVE CVE-2026-6296 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7337,Google Chrome,8.8,0.0003,False,CVE CVE-2026-7337 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7346,Google Chrome,8.1,0.0003,False,CVE CVE-2026-7346 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7348,Google Chrome,8.8,0.0003,False,CVE CVE-2026-7348 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7358,Google Chrome,8.8,0.0003,False,CVE CVE-2026-7358 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7360,Google Chrome,3.1,0.0003,False,CVE CVE-2026-7360 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7363,Google Chrome,8.8,0.0003,False,CVE CVE-2026-7363 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-11216,Google Chrome,6.3,0.00029,False,CVE CVE-2025-11216 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-23668,Windows Server 2022,7.0,0.00029,False,CVE CVE-2026-23668 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-23668,Windows 10 Pro,7.0,0.00029,False,CVE CVE-2026-23668 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-27221,Adobe Acrobat Reader DC,5.5,0.00029,False,CVE CVE-2026-27221 affects Adobe Acrobat Reader DC. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5284,Google Chrome,7.5,0.00029,False,CVE CVE-2026-5284 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5897,Google Chrome,4.3,0.00029,False,CVE CVE-2026-5897 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5898,Google Chrome,4.3,0.00029,False,CVE CVE-2026-5898 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7971,Google Chrome,6.3,0.00029,False,CVE CVE-2026-7971 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2024-7977,Google Chrome,7.8,0.00028,False,CVE CVE-2024-7977 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-12729,Google Chrome,4.2,0.00028,False,CVE CVE-2025-12729 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-13639,Google Chrome,8.1,0.00028,False,CVE CVE-2025-13639 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-62458,Windows Server 2022,7.8,0.00028,False,CVE CVE-2025-62458 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-62458,Windows 10 Pro,7.8,0.00028,False,CVE CVE-2025-62458 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21240,Windows Server 2022,7.8,0.00028,False,CVE CVE-2026-21240 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-21240,Windows 10 Pro,7.8,0.00028,False,CVE CVE-2026-21240 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-2319,Google Chrome,7.5,0.00028,False,CVE CVE-2026-2319 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-2649,Google Chrome,8.8,0.00028,False,CVE CVE-2026-2649 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4442,Google Chrome,8.8,0.00028,False,CVE CVE-2026-4442 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4455,Google Chrome,8.8,0.00028,False,CVE CVE-2026-4455 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5291,Google Chrome,6.5,0.00028,False,CVE CVE-2026-5291 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5880,Google Chrome,4.3,0.00028,False,CVE CVE-2026-5880 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7915,Google Chrome,4.3,0.00028,False,CVE CVE-2026-7915 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7924,Google Chrome,6.5,0.00028,False,CVE CVE-2026-7924 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7934,Google Chrome,4.2,0.00028,False,CVE CVE-2026-7934 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7944,Google Chrome,3.1,0.00028,False,CVE CVE-2026-7944 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7945,Google Chrome,3.1,0.00028,False,CVE CVE-2026-7945 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7954,Google Chrome,3.1,0.00028,False,CVE CVE-2026-7954 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7981,Google Chrome,8.1,0.00028,False,CVE CVE-2026-7981 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8535,Google Chrome,5.3,0.00028,False,CVE CVE-2026-8535 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8541,Google Chrome,5.3,0.00028,False,CVE CVE-2026-8541 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8543,Google Chrome,5.3,0.00028,False,CVE CVE-2026-8543 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8546,Google Chrome,5.3,0.00028,False,CVE CVE-2026-8546 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8550,Google Chrome,6.5,0.00028,False,CVE CVE-2026-8550 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8570,Google Chrome,6.5,0.00028,False,CVE CVE-2026-8570 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8582,Google Chrome,5.3,0.00028,False,CVE CVE-2026-8582 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-12441,Google Chrome,4.3,0.00027,False,CVE CVE-2025-12441 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-55330,Windows Server 2022,6.1,0.00027,False,CVE CVE-2025-55330 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-55332,Windows Server 2022,6.1,0.00027,False,CVE CVE-2025-55332 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-55332,Windows 10 Pro,6.1,0.00027,False,CVE CVE-2025-55332 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-64785,Adobe Acrobat Reader DC,7.8,0.00027,False,CVE CVE-2025-64785 affects Adobe Acrobat Reader DC. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-64899,Adobe Acrobat Reader DC,7.8,0.00027,False,CVE CVE-2025-64899 affects Adobe Acrobat Reader DC. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-67847,Moodle,8.8,0.00027,False,CVE CVE-2025-67847 affects Moodle. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-24283,Windows Server 2022,8.8,0.00027,False,CVE CVE-2026-24283 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-25168,Windows Server 2022,6.2,0.00027,False,CVE CVE-2026-25168 affects Windows Server 2022. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-25168,Windows 10 Pro,6.2,0.00027,False,CVE CVE-2026-25168 affects Windows 10 Pro. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-26109,Microsoft 365 Apps for Business,8.4,0.00027,False,CVE CVE-2026-26109 affects Microsoft 365 Apps for Business. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4440,Google Chrome,8.8,0.00027,False,CVE CVE-2026-4440 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4462,Google Chrome,8.8,0.00027,False,CVE CVE-2026-4462 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4677,Google Chrome,8.8,0.00027,False,CVE CVE-2026-4677 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5272,Google Chrome,8.8,0.00027,False,CVE CVE-2026-5272 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5275,Google Chrome,8.8,0.00027,False,CVE CVE-2026-5275 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5875,Google Chrome,4.3,0.00027,False,CVE CVE-2026-5875 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5881,Google Chrome,6.5,0.00027,False,CVE CVE-2026-5881 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4443,Google Chrome,8.8,0.00026,False,CVE CVE-2026-4443 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5274,Google Chrome,8.8,0.00026,False,CVE CVE-2026-5274 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5289,Google Chrome,9.6,0.00026,False,CVE CVE-2026-5289 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-5290,Google Chrome,9.6,0.00026,False,CVE CVE-2026-5290 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-6360,Google Chrome,8.8,0.00026,False,CVE CVE-2026-6360 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-6361,Google Chrome,8.3,0.00026,False,CVE CVE-2026-6361 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7939,Google Chrome,5.4,0.00026,False,CVE CVE-2026-7939 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-7982,Google Chrome,6.5,0.00026,False,CVE CVE-2026-7982 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8539,Google Chrome,5.4,0.00026,False,CVE CVE-2026-8539 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8552,Google Chrome,4.3,0.00026,False,CVE CVE-2026-8552 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8553,Google Chrome,3.1,0.00026,False,CVE CVE-2026-8553 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8554,Google Chrome,3.1,0.00026,False,CVE CVE-2026-8554 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8559,Google Chrome,4.3,0.00026,False,CVE CVE-2026-8559 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8563,Google Chrome,4.3,0.00026,False,CVE CVE-2026-8563 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-8567,Google Chrome,4.3,0.00026,False,CVE CVE-2026-8567 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-12443,Google Chrome,4.3,0.00025,False,CVE CVE-2025-12443 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-68160,OpenSSL,4.7,0.00025,False,CVE CVE-2025-68160 affects OpenSSL. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2025-9867,Google Chrome,5.4,0.00025,False,CVE CVE-2025-9867 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-2322,Google Chrome,5.4,0.00025,False,CVE CVE-2026-2322 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4459,Google Chrome,8.8,0.00025,False,CVE CVE-2026-4459 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
CVE-2026-4675,Google Chrome,8.8,0.00025,False,CVE CVE-2026-4675 affects Google Chrome. EPSS score 0.0003 indicates low exploitation probability. Not confirmed exploited in the wild.
